,guid,headline
4055,a955a726-d8de-41ea-8f4e-dd1881143943,ABD’de silahlı saldırı
5365,199c4e50-929a-4010-afc6-55623ef9401e,ABD'de alışveriş merkezinde silahlı saldırı: 9 yaralı
8209,191080cc-add7-4f81-ac58-bc921065a1c4,"ABD 'de silahlı saldırı: 1 polis öldü, 4 polis yaralı"
6314,3dae7891-3b53-4ad1-b89b-84d90c94c47f,ABD Büyükelçiliğine silahlı saldırı
6657,44df9721-a6ad-482f-9f32-b537b95c030a,ABD’de silahlı saldırı! Çok sayıda kişi vuruldu
8951,69ff3eff-5cc0-4655-bcc1-730052980dc5,"ABD’de bankada silahlı saldırı: 4 ölü, 5 yaralı"
1948,14364fd7-07a7-44fc-94f8-dd03c72ef9b4,8 grafikte Amerika'da bireysel silahlanma
499,60d69bd1-0301-4fd9-aeb4-b983643aa21f,Putin: ABD'nin yeni ulusal güvenlik stratejisi saldırgan niteliğe sahip
4559,1fcf3855-78c1-4500-9a4f-a74a920f0142,ABD'de silahlı saldırı! Ölü ve yaralılar var
6338,9d8590bd-516e-4acb-b1e0-5ab1cb357678,ABD’de silahlı saldırı: Ölü ve yaralılar var!
6156,bc750628-74f2-4931-a87c-aa26b4c9d548,ABD'li temsilciler meclisi üyesi Steve Scalise'e silahlı saldırı
3793,ce4d115a-9a0b-4687-b924-5e78087a0a6b,ABD’de üniversitede silahlı saldırı: 8 yaralı
7964,e71d0083-a375-4eb9-98cf-38fd15bf1751,ABD Büyükelçiliğine silahlı saldırı
9161,8dc4b456-ca6f-4f61-b23b-7a6bbcb5b55c,ABD'de havalimanında silahlı saldırı: 5 ölü
208,5b47c48d-032a-4d68-a042-9ac1e2cc3b10,Son dakika! ABD'de sinagoga ayin sırasında silahlı saldırı
9561,9e3e1705-5dfc-4a28-bcc4-12a3e2b2c306,ABD'de silahlı saldırı
4606,432222e4-36b7-4a8e-bc46-c9239939043b,ABD'de eğlence yerine silahlı saldırı: 7 yaralı
6161,57081592-021e-45e5-a63d-973963e230f0,Putin: ABD'nin güvenlik stratejisi'saldırgan'
4620,cd7990e5-6c79-4a8b-8414-dbc0b368918e,ABD’de gazeteye silahlı saldırı
3047,5b7ba4c7-bdcd-42d1-a9ee-2caebc6149fa,ABD Ankara Büyükelçiliğine silahlı saldırı
3418,cb2ac332-4067-47be-b336-efc3e17b5ba1,ABD’de silahlı saldırı! Ölü ve yaralılar var
8380,9135304b-5cf5-44f5-958e-e4b8fdb789b2,Pekin saldırganının kimliği belli oldu Çin’in başkenti Pekin’deki ABD Büyükelçiliği yakınlarında gerçekleştirilen saldırıyı gerçekleştiren saldırganının İç Moğolistan Özerk Bölgesi’nden olduğu bildirildi.
9355,38fcf295-d7a4-4e02-b796-56ef6d16a914,ABD'de silahlı saldırı tatil dinlemiyor
9023,6c835c77-f169-43fd-93bf-19755020e736,"ABD’de silahlı saldırı: 3 ölü, 2 yaralı"
4351,f3d044ff-d529-4884-83cc-7492faf555ca,ABD'de lisede silahlı saldırı
8514,e44e2429-2cd1-4ace-a109-fb827bc10d9c,ABD’de öğrenciler silah yasasını protesto etti
1073,e53a5527-b862-4e88-9337-fce1aa86791a,ABD'de silahlı saldırı
2604,d4db7e3e-181c-4633-8976-585381364cbf,ABD´de öğrenciler silah yasasını protesto etti
472,bb6e2daa-f59a-4b9e-ad58-d233548666ec,ABD’de okulda silahlı saldırı: 3 yaralı
2278,0c79fd4c-6846-4a44-8e19-dfc679f97596,"Las Vegas saldırısı sonrası ABD de, bireysel silahlanma tartışılıyor Artık bir şeyler yapma zamanı geldi"
4400,cffdaf35-1485-4193-bef7-ae528c5f92c2,22:22 ABD'de yine silahlı saldırı: 3 ölü
5409,7fc3cc88-b4c1-41aa-a50b-872238032b70,ABD Ankara Büyükelçiliğine silahlı saldırı
509,bcdb5131-2022-4067-b516-19a544789a5e,ABD Ankara Büyükelçiliği’ne silahlı saldırı
9419,ee58c078-b4bf-4c17-8330-abf1be492f59,ABD'de üniversiteye silahlı saldırı: 2 ölü
97,b5f1a773-8201-4a1d-81a3-3dc9487f607e,ABD’nin Ankara Büyükelçiliğine silahlı saldırı düzenlendi
6971,49a1fcbd-15dd-4b01-a0b3-4f86ebc32022,"ABD Büyükelçiliği'ne yapılan saldırı için flaş açıklama AK Parti Sözcüsü Ömer Çelik, Ankara'daki ABD Büyükelçiliği'ne yapılan silahlı saldırı ile ilgili olarak 'Açık bir provokasyondur' dedi. 20 Ağustos 2018 / Siyaset"
2628,397a272f-4397-4312-ab76-9a402dfc5914,ABD’de lisede silahlı saldırı
2675,4c542fba-05fe-4e27-82f2-e94592f80cbd,ABD’de silahlı saldırı
1272,027559ce-71f5-45a7-b5ca-0dfde92e8da2,Son dakika... ABD Florida'da silahlı saldırı
5400,e0490f6c-cba9-47b6-9d69-17c2437bc63a,ABD'de öğrenciler silah yasasını protesto etti
1740,026eca2a-a768-4024-8a15-93570f9898ea,"Trump, o saldırgan için idam istedi"
113,63163018-2ce7-44ca-9375-80cb443c3292,ABD Büyükelçiliğine silahlı saldırıda 3 tutuklama
5107,1b91b6bb-8825-4b2e-9a30-b5db2b8b63cc,ABD’de silahlı saldırı! Çok sayıda ölü ve yaralı var
1373,71bb1a3c-8fa5-4f81-baff-7e718399237d,ABD’de silahlı saldırı; 1 kişi öldü
1424,73942479-1518-4ad3-88ab-8b4bac699eb6,ABD'de silahlı saldırı!
1666,c825a057-671e-4fc4-8c89-a0960b371fd5,ABD’de gece kulübüne silahlı saldırı: 7 yaralı ABD'nin Kaliforniya eyaletindeki Riverside şehrinde bulunan bir eğlence yerine silahlı saldırı düzenlendiği bildirildi.
7770,f31e0b10-fa15-4928-a315-03479e573b92,ABD'de gazete binasına silahlı saldırı: Yaralılar var
2256,1cb43a3f-4e9a-4e7e-ae21-0d046e9c3707,ABD'de silahlı saldırgan paniği!
3066,5cf098c8-702d-4f17-98a6-7dabf18e4120,GÜNCELLEME 2 - ABD'de silahlı saldırı
5031,2bf62353-de78-4aa4-bd8a-fd799039711e,20:15 ABD'nin Mississippi eyaletindeki silahlı saldırıda 8 ölü
5508,cea579a5-60e1-4b10-a007-d9a5ccce91f1,Trump New York saldırganının idam edilmesini istedi
4763,c15df164-fd1d-4066-939d-da0dccfb32a4,"ABD’de bankada silahlı saldırı: 4 ölü, 5 yaralı"
8640,9054e285-a884-45b3-aca1-16f2ba5affb1,Son dakika! ABD'de okula silahlı saldırı
591,981b6705-513f-4dd1-96be-a95619f1e270,ABD'de silahlı saldırı
8853,9b6a4255-7344-4516-9962-07a8e0d9f75b,ABD'de gazete binasına silahlı saldırı: Ölü ve yaralılar var
7936,dfb7e292-35ad-4c2d-bec5-8cdd69fd2b13,ABD'de havalimanında silahlı saldırı: 5 ölü | Amerika |Dünya Bülteni Haber Portalı
388,d726069e-9fae-49f2-a24a-19a22d81a4d3,ABD'de polise silahlı saldırı - AKŞAM
9038,4ad49526-18e9-4017-bc33-fff27ff81cc7,Trump silah kontrolünü soranları böyle yanıtladı: Sonra konuşuruz
9277,f3c2e7a3-a3c6-42b0-aef9-30ba7b751733,ABD liderin Trump'ınn golf tesislerine silahlı saldırı
9079,82d7ddc1-497f-4589-8168-5b9923f8ad38,"ABD""de silahlı saldırı: 4 ölü"
2290,3be20be5-4af9-403c-a237-bbdfd8667220,ABD’de silahlı saldırı
7979,5d471638-43e2-4b41-bc34-f46712f657d5,ABD'de silahlı saldırı ! Ölü ve yaralılar var | ABD
8210,d7391b69-242e-4627-b444-5073bd28721f,"11 Eylül gibi bir saldırıya maruz kalan ABD için terör çok yeni bir kavram değil. Ancak son yıllarda kitlesel ölümlerle sonuçlanan silahlı saldırıların sayısının artması, bireysel şiddete 10 yılda 300 bin kurban veren ülkede, yaygın silahlanmanın ötesine geçerek daha derin bir toplumsal çözülme mi yaşanıyor sorusunu akıllara getiriyor., ABD'de normalleşen terör eylemleri"
495,06462fac-344e-4ae1-b0c5-eee30fd5d40a,ABD'nin Las Vegas kentinde silahlı saldırı: En az 59 ölü
1460,9e03530c-fba6-4ce9-b17f-33123bb663a0,ABD'de bir silahlı saldırı daha! Bu kez liseyi hedef aldılar
7938,62e96bee-df14-4aed-aadd-41f1fedbe4e4,ABD'de gazete binasına silahlı saldırı! 5 kişi hayatını kaybetti
8675,8dac8e09-ac20-4458-aed3-00de85d46c41,ABD'de iki okulda silahlı saldırı gerçekleşti
1320,8385ad97-33f2-4fa8-aa59-31772016d4a9,ABD’de okula silahlı saldırı: 3 ölü
1458,44fec250-3c14-47e0-9748-587a1f96417a,ABD’de silahlı saldırı düzenleyen şahıs…
436,434a3d2d-6204-4e9a-9d21-60db62dbb30c,ABD'de silahlı saldırı ihbarı: Sokaklar kapatıldı
5979,f624afda-497b-4348-b7bf-57683701ed3f,ABD'de silahlı saldırı
3899,44863e54-3051-4602-ae28-2927693e57e8,"ABD'de AVM'ye silahlı saldırı: 4 ölü, 11 yaralı"
9351,c3455dbe-9e76-4bec-8c92-af909bbe8788,"VİDEO: ABD'de otelin 32. katından silahlı saldırı, ölü sayısı 58'e yükseldi"
7556,3ea32b10-34c7-42fa-ba91-60cf7924b855,ABD'yi seferber eden saldırgan Türk çıktı
1017,bb879b43-d613-4773-84b3-a3f9c2bfe6f1,GÜNCELLEME 2 - ABD'de silahlı saldırı
4107,7bfe6f26-82a1-47f8-b5b5-4cfa23bbde3f,ABD'de 2016'nın ilk gününde silahlı saldırılar: 30 ölü
4739,63f7c66c-fac2-4bd4-b962-7d0f304f951c,11:37 - ABD'de silahlı saldırı tatil dinlemiyor
3323,714b9fd5-8f22-490b-b400-f9ae22ae9a35,(Görüntülü Haber)ABD’de gece kulübüne silahlı saldırı: 1 ölü 14 yaralı 2
329,b6aec0d7-80e8-4e76-92a5-5fec3068d04a,ABD’yi kana bulayan saldırgan Türk çıktı
2235,4600b869-37df-4246-90f3-617731bc313e,"'Vahşi İsrail, saldırgan ve kışkırtıcı ABD'"
8179,b704cc24-02e1-4747-8a45-731749e37947,ABD'de silahlı saldırı - Dünya Haberleri
7939,cccf0045-2835-4fac-a1d2-898c6b1b00d7,Son dakika… ABD’nin Jacksonville kentinde silahlı saldırı: 4 kişi öldü
7879,99a6fa51-9226-4188-bc2e-32a1b121a94c,ABD'de 5 kişiyi öldüren saldırganın Türk olduğu açıklandı
9703,fc72c733-75e6-4f2e-9212-5918757e0a5c,"ABD'de gençlerden ""silah kontrolü"" protestosu"
2178,99a7c2bd-7962-406d-badb-d4cd14fc7446,ABD'de de silahlı saldırıda 3 kişi öldü
2978,48e05239-95ec-45af-8f9b-c4bc6b8275f9,Dışişleri Bakanlığı Sözcüsü Aksoy: ″ABD’nin Ankara Büyükelçiliğine yönelik silahlı saldırıyı kınıyoruz″
3475,3feafecd-9ff1-4a18-9bb5-2dcc9618f7d8,"ABD’de silahlı saldırı, 2 kişi öldü - Evrensel.net"
2184,8f94e533-bfaf-42ae-bea3-89112e8625c8,ABD'de hastanede silahlı saldırı
1490,0acd4959-2480-4511-b85d-b8a825ea942c,ABD’de adliyeye silahlı saldırı
5146,6f067513-f5d3-4a54-862a-87a76ff1ccee,Son dakika: ABD'de silahlı saldırı
7059,f291e55d-35be-4492-8df0-ea2559c5eecb,ABD’de öğrenciler silah yasasını protesto etti
7745,faff0522-6564-4074-bc23-c928437db547,ABD tarihinin en kanlı silahlı saldırısı: Las Vegas
9080,e744e180-f717-4ff9-a266-a07ea9733104,ABD Büyükelçiliği'ne silahlı saldırı olayında FETÖ bağlantısı
5119,9655bb3a-0ab8-411b-a372-4a2a748641af,"ABD'de silahlı saldırı! Turnuvadan elendi, müsabakayı kana buladı"
7198,ea713e4d-3bae-46a7-8ac7-74d2b9baebf4,ABD Büyükelçiliğine silahlı saldırı gerçekleştiren 2 kişi gözaltına alındı
1648,931d401e-9e48-4377-90f1-32ffb73b376e,ABD'de liseye silahlı saldırı: 17 ölü
3950,d9a19e5f-92a5-4857-9ab7-49a2be4316ec,ABD’de silahlı saldırı: 20’den fazla kişi hayatını kaybettiı
8683,13773331-59b5-49cc-b562-d11525b76e18,ABD’de kongre üyesine silahlı saldırı
2450,337d740c-3fac-4f0d-809c-9ba6dddad677,"Günün Başlıkları Trump, öğretmenleri silahlandırmak istiyor ABD Başkanı Donald Trump, Florida eyaleti Parkland bölgesinde bir lisede 17 kişinin öldürüldüğü silahlı saldırı üzerine öğretmenlerin"
8847,9927a8a6-1cc0-4bf7-bf07-039601ffc622,Amerikalılar silah yasasına karşı yürüdüler
7693,fdeebb95-ddc1-4783-a8a5-9b853840432f,ABD'de silahlı saldırı: Ölü ve yaralılar var! ABD'de silahlı saldırı: Ölü ve yaralılar var!ABD'nin Califor...
9330,034eb934-dc38-47e6-a9be-6cfbe0b81b7a,ABD'de süpermarkette silahlı saldırı: En az 3 ölü
1651,c9ed23ee-f29b-4958-a2a7-b32792fc66a4,ABD'de silahlı saldırı: Ölü ve yaralılar var
3431,69863965-81ac-41d2-8f4c-e744231e3dc2,ABD'de bir bardaki silahlı saldırı
4043,67312954-7525-4697-95f5-e8048cd4054a,ABD’de ikinci silahlı saldırı
9476,849e8246-4208-4c3c-9b01-f1677434c5fe,"ABD de silahlı saldırı: En az 2 &#246;l&#252;, 3 yaralı"
7348,8eae0ba7-32b6-4a7c-ac7c-e163a4ee0de0,ABD'de üniversitede silahlı saldırı: 8 yaralı
4176,758db442-7efa-4a81-87ef-f8450cd7ed0b,GÜNCELLEME ABD'de silahlı saldırı
6522,477e0c04-1e84-4aea-b93d-60ae10978417,ABD'de kilise saldırganın kimliği açıklandı - Milli Gazete
1428,8fbe5532-9973-43c9-9676-006af9421c00,ABD'de silahlı saldırı: 3 yaralı
3101,9e292b76-b173-4194-a2c5-6bd9b4e4bbad,Ankara Valiliğinden ABD Büyükelçiliğine silahlı saldırıya ilişkin açıklama
3596,1b443d03-ccf4-4bea-a14c-e84d7578ba2e,ABD'de silahlı saldırı! Ölü ve yaralılar var
1213,d844c078-2844-4d34-a73a-d395f3d6266d,ABD de okul bah&#231;esinde silahlı saldırı
503,b4193a72-6512-4ae7-875d-addc1e3bfe0e,"ABD’de liseye silahlı saldırı, 1 yaralı"
6292,aa8359a7-97e8-4b9b-a8a1-830e5b29e7ac,ABD'de bir silahlı saldırı daha! Gece kulüpleri boşaltıldı...
3495,823b2ade-154f-4d97-bc72-788c82a64322,ABD'de bara silahlı saldırı
1800,7e6f832f-cec0-40c2-9b75-e82242091b02,Yüzbinlerce Amerikalı silah kontrolü için sokakta!
383,3c7e780d-f46c-45c2-bdce-8559e4403b7c,Son dakika… ABD’yi sarsan katliam! Lisede 17 kişiyi öldüren saldırgan yakalandı
4713,8ad5e15f-5f34-4382-ad3f-408d2869be38,ABD'nin Ankara Büyükelçiliğine silahlı saldırı düzenlendi - Güncel Fotoları | AKŞAM
449,c159af95-5dc8-47c4-b1c9-1cf2315aded1,"ABD Başkan Yardımcısı Pence: Çin yayılmacı ve saldırgan, biz ise işbirliği arıyoruz"
8802,7743adb4-7270-4b4b-a7ff-429049253864,ABD’de ilkokula silahlı saldırı (2)
3500,37213919-99ba-4341-90bd-cb684ec58eb8,ABD'de kampüste silahlı saldırı: 1 ölü
8668,de2bc5ec-8783-484b-b2b4-799827a40f28,ABD’de öğrenciler silah yasasını protesto etti
8555,3aeed1f3-2f91-4394-ad6b-0b0aac0d8d2a,Son dakika... ABD'de süpermarkette silahlı saldırı
3758,d47d89c6-942c-4638-bb22-184fd3c825c6,"ABD'de silahlı saldırılar: 14 ölü, 39 yaralı | Çankırı TV"
4160,e2a44dee-2757-46d7-afd5-bd11c3a906e2,ABD’de gazete binasına silahlı saldırı - İHA
80,3b653278-21a1-4be3-8b4e-aca6c65a6fec,"Rus analistler, ABD’nin saldırgan ve öngörülemeyen politikasının petrol fiyatlarında hiçbir ülkeye faydası olmayan büyük dalgalanmalara yol açtığını vurgulayarak ABD'nin dünyadaki petrol pazarını çökertmeyi hedeflediğini söyledi."
4312,6db8a77b-dc40-4fcb-8cd6-7fa583e726ee,Trump’tan silahlı saldırıyla ilgili açıklama
793,3c7c76a7-341c-4ed3-bc13-2b17324317c4,"21:14 Hapisten yeni çıkan saldırgan ABD’de dehşet saçtı Nafiz AKBAYRAK / NEW YORK, (DHA) - ABD’NİN Oklahoma eyaletine bağlı olan Oklahama City yakınlarında silahlı saldırı meydana geldi. 2 kişinin ölümüne, 2’si polis 4 kişinin"
8273,afbded05-4773-4468-9d5f-9d6a715de0b9,ABD'de gazete binasına silahlı saldırı: En az 5 ölü
2932,15c22b21-4c0c-4021-8d4e-481fce6e43ae,"ABD'de silahlı saldırı: 4 ölü, 14 yaralı Kansas eyaletinde bir iş yerinde mesai arkadaşlarına ateş açan saldırgan 3 kişiyi öldürüp,14 kişiyi yaraladıktan sonra polis tarafından vuruldu."
1844,bd790b25-5035-4fad-9a0b-f411783fc7f5,ABD'de silahlı saldırı
5357,fcdd9cd4-4a43-49fa-b055-82930386e36e,ABD'de silahlı saldırı: 3 ölü | Amerika || Dünya Bülteni Dünya Bülteni Haber Portalı
8333,47c4feb5-e7fc-45f4-b11a-38991dc650ce,ABD’de bir silahlı saldırı girişimi daha! haberi
4558,8cae1eec-5008-495d-bdbb-19fc1b622417,ABD'de okula silahlı saldırı Bunu okuyanlar bunları da okudu Yorumlarınız
4077,09b95f33-03f3-430a-b365-94246c86d7aa,ABD'de Sinagog yakınında silahlı saldırı
9741,b156883d-e495-468f-8737-bd9efc9d3ceb,ABD'de Türk şirketine silahlı saldırı! Ölü ve yaralılar var
6773,bdf48f1b-766a-4ac2-b1b8-90daff6c60af,ABD Başkanı Trump'un golf tesislerine silahlı saldırı
173,8e799c1f-bb02-4935-aa46-cf12ce16d65f,ABD’de okula silahlı saldırı: 1’i ağır 2 yaralı
8188,2084c8fd-8265-44ae-9708-a53238ca30a7,ABD'de okula silahlı saldırı
8189,9909eb8b-eb92-46f1-a622-90819eae22bc,ABD’de kongre üyesine silahlı saldırı
5043,f49fac2a-225c-4079-a450-238a7979c94b,Trump'un golf tesislerine silahlı saldırı
3742,5e16f14c-38d4-44cb-add1-7b4c624160d0,ABD’de silahlı saldırı
2998,5287e418-2ae8-495b-8a79-5730173335a9,ABD şokta: Sinagoga silahlı saldırı
8235,2ac8e8a4-948c-49bf-a1c6-dc4a2c52d2a3,Dünyadaki toplu saldırıların üçte ikisi ABD'de yaşanıyor
4628,79766be8-5615-42c9-884f-7e6d89a2a78a,ABD’de okulda silahlı saldırı
5896,50f875cc-3486-4bd2-8dd4-e961fecf33f6,ABD’de süpermarkette silahlı saldırı: 3 ölü
2764,116d9671-5f75-4a75-a268-0a53bbee9553,ABD'de lisede silahlı saldırı! 8 kişi hayatını kaybetti
9637,3402046a-6dba-43a4-8a3e-dc17df04c2f7,Son dakika... ABD'de silahlı saldırı
6431,1e74d8a1-1c8a-4d72-b595-e7f3b1cfa72f,ABD’de gazeteye silahlı saldırı: 5 gazeteci yaşamını yitirdi
6989,00978b95-c2a9-4b3e-9b3a-7fc58e25bdec,ABD'de gazete binasına silahlı saldırı
8811,f5996b46-b040-4891-af9a-c053c2a6b8ec,"DÜNYA En güvenli şehir seçilmişti... ABD'de liseye silahlı saldırı: En az 17 ölü, 50'den fazla yaralı"
8144,899eef95-c5c7-4ae5-9827-79267c154fb9,ABD'de silahlı saldırı; 2 kişi hayatını kaybetti
9032,610cae18-8a0a-462e-ac6e-b745b287a93f,FR: Trump silah yasasını değiştirecek imkana sahip
8703,8fe433dd-5e26-49c5-a262-f673f8cf34c8,ABD'de kiliseye düzenlenen silahlı saldırı
5485,3d6a1ff9-366a-4867-87a8-759a8f17719b,ABD'de liseye silahlı saldırı: 17 ölü
9751,f7f7aa92-b1c9-4367-9b33-d95431a56ad5,ABD'de yine silahlı saldırı
6677,9450dc88-b1e9-4b0d-ba08-09ad5835bab1,ABD’de lise saldırganı çatışmada öldürüldü
9656,64e33417-f887-4e7b-9c4e-99f2b69a1d80,Trump yönetiminin saldırgan kabinesi
3465,9e5265b9-2e56-4c74-9a48-feb2d40a2528,ABD Büyükelçiliğine silahlı saldırı gerçekleştiren 2 kişi gözaltına alındı
2188,531fb090-ded3-40fb-920d-c11f4c2f8fd1,ABD'de alışveriş merkezine silahlı saldırı: Ölü ve yaralılar var
8747,82d5d850-4e56-458d-bbe4-4a48b5208b24,AR-15: ABD'de her toplu katliamda gündeme gelen silah
7372,60e1a731-01ca-4fe2-a597-6793a8de95ae,ABD’de silahlı saldırı: 8 ölü
8262,768691dc-83d3-4909-b786-2b86eebbb213,ABD’de gazeteye silahlı saldırı: 5 ölü
5290,666b41b5-2588-40d4-92fb-ed34eb7ab0fd,"Trump yönetiminden ""silah kontrolü"" adımı"
6480,6b737f2d-a7f8-424f-8512-0f4cccb78369,ABD'de yeni silahlı saldırı
4048,dbf234d0-a6c5-4a67-98fb-846f773fe54d,ABD'de askeri üsse silahlı saldırı alarmı
1763,383e20ab-ce4c-4ae9-b808-77f671aa98c3,ABD'de silahlı saldırı
8119,34ff79bc-372c-4784-80a1-c5c91df93037,Trump'tan Las Vegas saldırganı yorumu
4131,14be1b01-abac-4f90-8668-8fefaf450422,ABD'de silahlı saldırı tatil dinlemiyor - Webhaber.com
8302,b587c9d9-19b5-4587-aa45-731ff6ab60a0,ABD'li siyasetçilere silahlı saldırı! ABD'li siyasetçilere silahlı saldırı!ABD'de Cumhuriyetçi sen...
5608,07c5673b-5da1-4a80-8e45-a97bff169f25,"""ABD Büyükelçiliğine silahlı saldırı açık bir provokasyondur"""
3900,5f943c23-9fd3-4255-ba77-cfedb98f9db6,"Talat: Vahşi İsrail, saldırgan ve kışkırtıcı ABD..."
9276,0a90bcee-7f55-4d5b-8ba5-111c689b4e77,ABD'de kiliseye silahlı saldırı: 26 ölü
9534,3ee36654-3aa4-4e44-a3e4-df309caaf931,"Son dakika: ABD'de sinagogda silahlı saldırı: 8 ölü, 6 yaralı - Takvim - 27 Ekim 2018"
7585,4030f37c-21a8-408d-b629-10762d142dbf,ABD'de silahlı saldırı: 6 ölü
3572,da539e85-f39b-4e00-92ad-d41c54a9dc44,"ABD’de silahlı saldırı: 3 ölü, 2 yaralı"
3954,ad0767a0-f34d-4f7b-b798-fad0c2f70837,ABD'de üniversitede silahlı saldırı
4683,76c19e94-7e2f-48b8-83f4-9e5477cdaad4,"Son dakika: ABD de silahlı saldırı, çok sayıda kişi vuruldu"
7397,027b07eb-2736-4fed-9885-a7af70dc22cd,Son dakika! ABD'de Çin konsolosluğuna silahlı saldırı
3526,e3d0e7c0-2d26-4126-958b-52bc4b641556,ABD'nin bireysel silahlanmayı kontrol edememesinin 5 nedeni
9356,1727e543-e02a-418e-aded-225f7f25588c,ABD’de bakımevine silahlı saldırı: 5 ölü
257,9ddc66f4-4316-402c-8c2e-f4165e46930e,ABD’de silahlı saldırı: 3 ölü
3846,460a10c2-1c2d-4b4f-91b3-1b30e046bfe1,ABD'de kilisede ibadet edenlere silahlı saldırı
8822,762fda1a-ae2f-4845-9c0a-b8cf4ba4e0e3,ABD de AVM ye silahlı saldırı düzenleyen Arcan Çetin ölü bulundu
6440,9c620f8a-2506-443c-b498-2a9e9aa42f9c,Trump yönetiminden 'silah kontrolü'adımı
3417,c47300de-06c9-4293-a8a6-18182459d132,ABD'de kadın düşmanı saldırgan yoga stüdyosunda iki kadını öldürdü
642,5b228092-1540-4ca4-851e-7f12e40a8d85,Trump yönetiminden 'silah kontrolü'adımı
9621,a62b8a2e-3627-4fc0-be3d-b6dac4c4dabc,ABD’deki silahlı saldırı…
9197,17dd4482-170b-44d6-b660-e9c09c462862,Trump'tan Las Vegas saldırganı hakkında açıklama
528,4716dcf3-22c6-411f-bf2e-de701c7b1a1e,ABD’de okula silahlı saldırı: 3 ölü - Son Dakika Güncel Haberler
2420,68e8bf99-de3c-43ea-906e-00a684ac75bb,ABD’nin Jacksonville kentinde silahlı saldırı: 4 kişi öldü
52,8e86f746-971d-41f1-becd-5d1bdaf37900,ABD'de silahlı saldırı: 2 ölü
3383,da935774-73f4-4476-a2c2-bbf4b2b4649f,ABD’de öğrenciler silah yasasını protesto etti
7364,506104c8-daea-4113-8483-6ec063fb4d86,ABD´de silahlı saldırgan çatışmada öldürüldü
7283,85d50297-7ae4-4139-96df-f5d18d10a28a,ABD Dışişleri Bakanı Pompeo’nun Kuzey Kore ziyaretine 'saldırgan mektup'engeli
407,c4c740fb-e8c9-4c9c-b0b9-ca9ab3f7e745,ABD'de bir bardaki silahlı saldırı
5745,9b01d70b-d2d3-4bff-aab7-145ce42b031d,ABD'de silahlı saldırgan 5 kişiyi öldürdükten sonra kendi canına kıydı
2242,444a20e4-c36e-4986-8bba-55ebf2358d6e,ABD Büyükelçiliği'ne silahlı saldırı olayında FETÖ bağlantısı
6418,11adc129-0731-4f9b-9937-adac6bedac4c,Son dakika! ABD halkına taziye mesajı BM Las Vegas'taki silahlı saldırıyı kınadı
9610,3e5646c9-e623-4cc4-b502-14101d235ffe,"ABD’de silahlı saldırı, çok sayıda ölü ve yaralı"
4819,f80d728c-f9c4-4ef6-9b11-c85856a6ce4c,ABD’de silahlı saldırı: 4 ölü
3651,8ad745fe-2e2b-4d9d-a576-1d28aa354bde,ABD’de Black Friday alışverişi yapanlara silahlı saldırı!
9047,fcb51225-ba9b-4d83-b219-0f9d9ec7d1b4,ABD'de okulda silahlı saldırı: 14 ölü
2298,3a49ddc6-d507-47ad-b449-3a8f979f3724,ABD'de alışveriş merkezine silahlı saldırı
8358,5bc3f58f-f48e-4989-869f-ede667af2dbb,ABD'de lisede silahlı saldırı: Ölü ve yaralılar var...
9396,dc38495c-7ae4-4964-bbea-796fcf68858a,ABD'de bakımevine silahlı saldırı: 5 ölü
4222,1b153df5-f26f-4e33-b15d-8ba956dadc37,ABD'li belediye başkanı silahlı saldırıda öldürüldü!
